Predio;I.D. Faena;Nå¡ Orden;Cultivo;Variedad;Fecha;E. Fenologico;Codigo Producto;Nombre Producto;Ing Activo;Nå¡ AutorizaciÌ?n SAG;Tratamiento;Cantidad;U. Med.;Moja. Lts x Ha;Tipo Dosis;Dosis;Ha. Aplica;T.Cantidad Ha. Aplica;R.Aplica Calculado;Real Aplicado;Cobertura;Nå¡ Aplica Periodo.;Nå¼ aplica etiqueta;Clasifica;Cod Cuartel;Cuartel / Potrero;Total Ha.;Fecha Inicio Aplica;Hr. Inicio;Fecha Term. Aplica;Hr. TÌ©rmino;Hr. Reingre;Carencia;Dias Carencias PPPL;Plazo Seguridad;ConcentraciÌ?n;Adjunto Productos;Estado;Faena;Labor;Clima;Viento;Temp.;Responsable (Aplicaciones);Dosificador (Aplicaciones);Verificador TÌ©cnico (Aplicaciones);Aplicador;Aplicador 2;Observaciones;Usuario Login;Total Producto;Maquinarias;Total Maqui;Maq Cod/GPS;Tot.Maq c/GPS;Tot Orden Aplica;Cantidad Periodo;tipo;has totales;unidades n;unidades p;unidades k;monto en usd
Camino Truncado, Puente Alto y La Chimbera;67.715;;;Flame;20/10/2025;;p-151;Intrepid ;;;;0,450;Litros;0,000;Hectareas;0,102;;;0,00;0,00;Total;1;0;La Chimbera;18;18;4,40;20/10/2025;11:00:00;20/10/2025;14:00:00;0;0;0;21/10/2025;;;Confirmada;APLICACIONES;AF - FLOR;;;0;;;;;;;;$ 0,0;;0;;0;1;0,450;Real;;;;;
Camino Truncado, Puente Alto y La Chimbera;67.715;;;Flame;20/10/2025;;p-111;SULFATO DE ZINC;;;;3,500;Kilos;0,000;x 100Lts;0,795;;;0,00;0,00;Total;1;0;La Chimbera;18;18;4,40;20/10/2025;11:00:00;20/10/2025;14:00:00;0;0;0;21/10/2025;;;Confirmada;APLICACIONES;AF - FLOR;;;0;;;;;;;;$ 0,0;;0;;0;1;3,500;Real;;;;;
Camino Truncado, Puente Alto y La Chimbera;67.715;;;Flame;20/10/2025;;p-146;Acido Borico;;;;2,250;Kilos;0,000;Hectareas;0,511;;;0,00;0,00;Total;1;0;La Chimbera;18;18;4,40;20/10/2025;11:00:00;20/10/2025;14:00:00;0;0;0;21/10/2025;;;Confirmada;APLICACIONES;AF - FLOR;;;0;;;;;;;;$ 0,0;;0;;0;1;2,250;Real;;;;;
Camino Truncado, Puente Alto y La Chimbera;67.715;;;Flame;20/10/2025;;p-147;Sulfato de Potasio;;;;4,500;Kilos;0,000;Hectareas;1,023;;;0,00;0,00;Total;1;0;La Chimbera;18;18;4,40;20/10/2025;11:00:00;20/10/2025;14:00:00;0;0;0;21/10/2025;;;Confirmada;APLICACIONES;AF - FLOR;;;0;;;;;;;;$ 0,0;;0;;0;1;4,500;Real;;;;;
Camino Truncado, Puente Alto y La Chimbera;67.715;;;Flame;20/10/2025;;p-128;UREA;;;;15,000;Kilos;0,000;Hectareas;3,409;;;0,00;0,00;Total;1;0;La Chimbera;18;18;4,40;20/10/2025;11:00:00;20/10/2025;14:00:00;0;0;0;21/10/2025;;;Confirmada;APLICACIONES;AF - FLOR;;;0;;;;;;;;$ 0,0;;0;;0;1;15,000;Real;;;;;
Camino Truncado, Puente Alto y La Chimbera;67.715;;;Flame;20/10/2025;;p-148;Tacora Tebuconazole;;;;0,375;Litros;0,000;Hectareas;0,085;;;0,00;0,00;Total;1;0;La Chimbera;18;18;4,40;20/10/2025;11:00:00;20/10/2025;14:00:00;0;0;0;21/10/2025;;;Confirmada;APLICACIONES;AF - FLOR;;;0;;;;;;;;$ 0,0;;0;;0;1;0,375;Real;;;;;
Camino Truncado, Puente Alto y La Chimbera;67.715;;;Flame;20/10/2025;;p-63;GIBERELINA-kgs;;;;0,440;Kilos;0,000;Hectareas;0,100;;;0,00;0,00;Total;1;0;La Chimbera;18;18;4,40;20/10/2025;11:00:00;20/10/2025;14:00:00;0;0;0;21/10/2025;;;Confirmada;APLICACIONES;AF - FLOR;;;0;;;;;;;;$ 0,0;;0;;0;1;0,440;Real;;;;;
Camino Truncado, Puente Alto y La Chimbera;67.573;;;Flame;20/10/2025;;p-145;Disal ;;;;16,973;Litros;0,000;Hectareas;4,587;;;0,00;0,00;Total;1;0;La Chimbera;15;15;3,70;14/10/2025;23:00:00;15/10/2025;08:00:00;0;0;0;16/10/2025;;;Confirmada;APLICACIONES;FERTILIZACION;;;0;;;;;;;;$ 0,0;;0;;0;1;16,973;Real;;;;;
Camino Truncado, Puente Alto y La Chimbera;67.574;;;Flame;20/10/2025;;p-145;Disal ;;;;10,092;Litros;0,000;Hectareas;4,587;;;0,00;0,00;Total;1;0;La Chimbera;17;17;2,20;14/10/2025;23:00:00;15/10/2025;08:00:00;0;0;0;16/10/2025;;;Confirmada;APLICACIONES;FERTILIZACION;;;0;;;;;;;;$ 0,0;;0;;0;1;10,092;Real;;;;;
Camino Truncado, Puente Alto y La Chimbera;67.575;;;Flame;20/10/2025;;p-145;Disal ;;;;10,092;Litros;0,000;Hectareas;4,587;;;0,00;0,00;Total;1;0;La Chimbera;19;19;2,20;14/10/2025;23:00:00;15/10/2025;08:00:00;0;0;0;16/10/2025;;;Confirmada;APLICACIONES;FERTILIZACION;;;0;;;;;;;;$ 0,0;;0;;0;1;10,092;Real;;;;;
Camino Truncado, Puente Alto y La Chimbera;67.576;;;Arizul;20/10/2025;;p-145;Disal ;;;;12,846;Litros;0,000;Hectareas;4,587;;;0,00;0,00;Total;1;0;La Chimbera;25;25;2,80;14/10/2025;23:00:00;15/10/2025;08:00:00;0;0;0;16/10/2025;;;Confirmada;APLICACIONES;FERTILIZACION;;;0;;;;;;;;$ 0,0;;0;;0;1;12,846;Real;;;;;
Camino Truncado, Puente Alto y La Chimbera;67.577;;;Flame;20/10/2025;;p-145;Disal ;;;;23,158;Litros;0,000;Hectareas;5,263;;;0,00;0,00;Total;1;0;La Chimbera;16;16;4,40;15/10/2025;08:00:00;15/10/2025;18:00:00;0;0;0;16/10/2025;;;Confirmada;APLICACIONES;FERTILIZACION;;;0;;;;;;;;$ 0,0;;0;;0;1;23,158;Real;;;;;
Camino Truncado, Puente Alto y La Chimbera;67.578;;;Flame;20/10/2025;;p-145;Disal ;;;;11,579;Litros;0,000;Hectareas;5,263;;;0,00;0,00;Total;1;0;La Chimbera;21;21;2,20;15/10/2025;08:00:00;15/10/2025;18:00:00;0;0;0;16/10/2025;;;Confirmada;APLICACIONES;FERTILIZACION;;;0;;;;;;;;$ 0,0;;0;;0;1;11,579;Real;;;;;
Camino Truncado, Puente Alto y La Chimbera;67.579;;;Arizul;20/10/2025;;p-145;Disal ;;;;15,262;Litros;0,000;Hectareas;5,263;;;0,00;0,00;Total;1;0;La Chimbera;26;26;2,90;15/10/2025;08:00:00;15/10/2025;18:00:00;0;0;0;16/10/2025;;;Confirmada;APLICACIONES;FERTILIZACION;;;0;;;;;;;;$ 0,0;;0;;0;1;15,262;Real;;;;;
Camino Truncado, Puente Alto y La Chimbera;67.58;;;Flame;20/10/2025;;p-109;ACIDO-FOSFORICO;;;;0,750;Litros;0,000;Hectareas;0,341;2,20;0,75;0,00;0,00;Total;2;0;La Chimbera;21;21;2,20;18/10/2025;06:00:00;18/10/2025;10:00:00;0;0;0;19/10/2025;;;Confirmada;APLICACIONES;AF - FLOR;;;0;;;;;;;;$ 0,0;;0;;0;2;0,810;Real;;;;;
Camino Truncado, Puente Alto y La Chimbera;67.58;;;Flame;20/10/2025;;p-113;ADHERENTE;;;;0,750;Litros;0,000;Hectareas;0,341;2,20;0,75;0,00;0,00;Total;2;0;La Chimbera;21;21;2,20;18/10/2025;06:00:00;18/10/2025;10:00:00;0;0;0;19/10/2025;;;Confirmada;APLICACIONES;AF - FLOR;;;0;;;;;;;;$ 0,0;;0;;0;2;0,810;Real;;;;;
Camino Truncado, Puente Alto y La Chimbera;67.58;;;Flame;20/10/2025;;p-146;Acido Borico;;;;3,750;Kilos;0,000;Hectareas;1,705;2,20;3,75;0,00;0,00;Total;1;0;La Chimbera;21;21;2,20;18/10/2025;06:00:00;18/10/2025;10:00:00;0;0;0;19/10/2025;;;Confirmada;APLICACIONES;AF - FLOR;;;0;;;;;;;;$ 0,0;;0;;0;1;3,750;Real;;;;;
Camino Truncado, Puente Alto y La Chimbera;67.58;;;Flame;20/10/2025;;p-147;Sulfato de Potasio;;;;7,500;Kilos;0,000;Hectareas;3,409;2,20;7,49;0,00;0,00;Total;1;0;La Chimbera;21;21;2,20;18/10/2025;06:00:00;18/10/2025;10:00:00;0;0;0;19/10/2025;;;Confirmada;APLICACIONES;AF - FLOR;;;0;;;;;;;;$ 0,0;;0;;0;1;7,500;Real;;;;;
Camino Truncado, Puente Alto y La Chimbera;67.58;;;Flame;20/10/2025;;p-111;SULFATO DE ZINC;;;;7,500;Kilos;0,000;Hectareas;3,409;2,20;7,49;0,00;0,00;Total;1;0;La Chimbera;21;21;2,20;18/10/2025;06:00:00;18/10/2025;10:00:00;0;0;0;19/10/2025;;;Confirmada;APLICACIONES;AF - FLOR;;;0;;;;;;;;$ 0,0;;0;;0;1;7,500;Real;;;;;
Camino Truncado, Puente Alto y La Chimbera;67.58;;;Flame;20/10/2025;;p-128;UREA;;;;25,000;Kilos;0,000;Hectareas;11,364;2,20;25,00;0,00;0,00;Total;1;0;La Chimbera;21;21;2,20;18/10/2025;06:00:00;18/10/2025;10:00:00;0;0;0;19/10/2025;;;Confirmada;APLICACIONES;AF - FLOR;;;0;;;;;;;;$ 0,0;;0;;0;1;25,000;Real;;;;;
Camino Truncado, Puente Alto y La Chimbera;67.58;;;Flame;20/10/2025;;p-148;Tacora Tebuconazole;;;;0,625;Litros;0,000;Hectareas;0,284;2,20;0,62;0,00;0,00;Total;1;0;La Chimbera;21;21;2,20;18/10/2025;06:00:00;18/10/2025;10:00:00;0;0;0;19/10/2025;;;Confirmada;APLICACIONES;AF - FLOR;;;0;;;;;;;;$ 0,0;;0;;0;1;0,625;Real;;;;;
Camino Truncado, Puente Alto y La Chimbera;67.58;;;Flame;20/10/2025;;p-151;Intrepid ;;;;0,750;Litros;0,000;Hectareas;0,341;2,20;0,75;0,00;0,00;Total;1;0;La Chimbera;21;21;2,20;18/10/2025;06:00:00;18/10/2025;10:00:00;0;0;0;19/10/2025;;;Confirmada;APLICACIONES;AF - FLOR;;;0;;;;;;;;$ 0,0;;0;;0;1;0,750;Real;;;;;
Camino Truncado, Puente Alto y La Chimbera;67.58;;;Flame;20/10/2025;;p-63;GIBERELINA-kgs;;;;0,253;Kilos;0,000;Hectareas;0,115;2,20;0,25;0,00;0,00;Total;1;0;La Chimbera;21;21;2,20;18/10/2025;06:00:00;18/10/2025;10:00:00;0;0;0;19/10/2025;;;Confirmada;APLICACIONES;AF - FLOR;;;0;;;;;;;;$ 0,0;;0;;0;1;0,253;Real;;;;;
Camino Truncado, Puente Alto y La Chimbera;67.581;;;Flame;20/10/2025;;p-109;ACIDO-FOSFORICO;;;;0,750;Litros;0,000;Hectareas;0,341;2,20;0,75;0,00;0,00;Total;2;0;La Chimbera;19;19;2,20;18/10/2025;10:00:00;18/10/2025;14:00:00;0;0;0;19/10/2025;;;Confirmada;APLICACIONES;AF - FLOR;;;0;;;;;;;;$ 0,0;;0;;0;2;0,810;Real;;;;;
Camino Truncado, Puente Alto y La Chimbera;67.581;;;Flame;20/10/2025;;p-113;ADHERENTE;;;;0,750;Litros;0,000;Hectareas;0,341;2,20;0,75;0,00;0,00;Total;2;0;La Chimbera;19;19;2,20;18/10/2025;10:00:00;18/10/2025;14:00:00;0;0;0;19/10/2025;;;Confirmada;APLICACIONES;AF - FLOR;;;0;;;;;;;;$ 0,0;;0;;0;2;0,810;Real;;;;;
Camino Truncado, Puente Alto y La Chimbera;67.581;;;Flame;20/10/2025;;p-146;Acido Borico;;;;3,750;Kilos;0,000;Hectareas;1,705;2,20;3,75;0,00;0,00;Total;1;0;La Chimbera;19;19;2,20;18/10/2025;10:00:00;18/10/2025;14:00:00;0;0;0;19/10/2025;;;Confirmada;APLICACIONES;AF - FLOR;;;0;;;;;;;;$ 0,0;;0;;0;1;3,750;Real;;;;;
Camino Truncado, Puente Alto y La Chimbera;67.581;;;Flame;20/10/2025;;p-147;Sulfato de Potasio;;;;7,500;Kilos;0,000;Hectareas;3,409;2,20;7,49;0,00;0,00;Total;1;0;La Chimbera;19;19;2,20;18/10/2025;10:00:00;18/10/2025;14:00:00;0;0;0;19/10/2025;;;Confirmada;APLICACIONES;AF - FLOR;;;0;;;;;;;;$ 0,0;;0;;0;1;7,500;Real;;;;;
Camino Truncado, Puente Alto y La Chimbera;67.581;;;Flame;20/10/2025;;p-111;SULFATO DE ZINC;;;;7,500;Kilos;0,000;Hectareas;3,409;2,20;7,49;0,00;0,00;Total;1;0;La Chimbera;19;19;2,20;18/10/2025;10:00:00;18/10/2025;14:00:00;0;0;0;19/10/2025;;;Confirmada;APLICACIONES;AF - FLOR;;;0;;;;;;;;$ 0,0;;0;;0;1;7,500;Real;;;;;
Camino Truncado, Puente Alto y La Chimbera;67.581;;;Flame;20/10/2025;;p-128;UREA;;;;25,000;Kilos;0,000;Hectareas;11,364;2,20;25,00;0,00;0,00;Total;1;0;La Chimbera;19;19;2,20;18/10/2025;10:00:00;18/10/2025;14:00:00;0;0;0;19/10/2025;;;Confirmada;APLICACIONES;AF - FLOR;;;0;;;;;;;;$ 0,0;;0;;0;1;25,000;Real;;;;;
Camino Truncado, Puente Alto y La Chimbera;67.581;;;Flame;20/10/2025;;p-148;Tacora Tebuconazole;;;;0,625;Litros;0,000;Hectareas;0,284;2,20;0,62;0,00;0,00;Total;1;0;La Chimbera;19;19;2,20;18/10/2025;10:00:00;18/10/2025;14:00:00;0;0;0;19/10/2025;;;Confirmada;APLICACIONES;AF - FLOR;;;0;;;;;;;;$ 0,0;;0;;0;1;0,625;Real;;;;;
Camino Truncado, Puente Alto y La Chimbera;67.581;;;Flame;20/10/2025;;p-151;Intrepid ;;;;0,750;Litros;0,000;Hectareas;0,341;2,20;0,75;0,00;0,00;Total;1;0;La Chimbera;19;19;2,20;18/10/2025;10:00:00;18/10/2025;14:00:00;0;0;0;19/10/2025;;;Confirmada;APLICACIONES;AF - FLOR;;;0;;;;;;;;$ 0,0;;0;;0;1;0,750;Real;;;;;
Camino Truncado, Puente Alto y La Chimbera;67.581;;;Flame;20/10/2025;;p-63;GIBERELINA-kgs;;;;0,253;Kilos;0,000;Hectareas;0,115;2,20;0,25;0,00;0,00;Total;1;0;La Chimbera;19;19;2,20;18/10/2025;10:00:00;18/10/2025;14:00:00;0;0;0;19/10/2025;;;Confirmada;APLICACIONES;AF - FLOR;;;0;;;;;;;;$ 0,0;;0;;0;1;0,253;Real;;;;;
Camino Truncado, Puente Alto y La Chimbera;67.582;;Uva;Flame;20/10/2025;;p-109;ACIDO-FOSFORICO;;;;0,750;Litros;0,000;Hectareas;0,341;0,00;0,00;0,00;0,00;Total;2;0;La Chimbera;17;17;2,20;18/10/2025;14:00:00;18/10/2025;18:00:00;0;0;0;19/10/2025;;;Confirmada;APLICACIONES;AF - FLOR;;;0;;;;;;;marcelow;$ 0,0;;0;;0;3;0,810;Real;;;;;
Camino Truncado, Puente Alto y La Chimbera;67.582;;Uva;Flame;20/10/2025;;p-113;ADHERENTE;;;;0,750;Litros;0,000;Hectareas;0,341;0,00;0,00;0,00;0,00;Total;2;0;La Chimbera;17;17;2,20;18/10/2025;14:00:00;18/10/2025;18:00:00;0;0;0;19/10/2025;;;Confirmada;APLICACIONES;AF - FLOR;;;0;;;;;;;marcelow;$ 0,0;;0;;0;3;0,810;Real;;;;;
Camino Truncado, Puente Alto y La Chimbera;67.582;;Uva;Flame;20/10/2025;;p-146;Acido Borico;;;;3,750;Kilos;0,000;Hectareas;1,705;0,00;0,00;0,00;0,00;Total;1;0;La Chimbera;17;17;2,20;18/10/2025;14:00:00;18/10/2025;18:00:00;0;0;0;19/10/2025;;;Confirmada;APLICACIONES;AF - FLOR;;;0;;;;;;;marcelow;$ 0,0;;0;;0;1;3,750;Real;;;;;
Camino Truncado, Puente Alto y La Chimbera;67.582;;Uva;Flame;20/10/2025;;p-147;Sulfato de Potasio;;;;7,500;Kilos;0,000;Hectareas;3,409;0,00;0,00;0,00;0,00;Total;1;0;La Chimbera;17;17;2,20;18/10/2025;14:00:00;18/10/2025;18:00:00;0;0;0;19/10/2025;;;Confirmada;APLICACIONES;AF - FLOR;;;0;;;;;;;marcelow;$ 0,0;;0;;0;1;7,500;Real;;;;;
Camino Truncado, Puente Alto y La Chimbera;67.582;;Uva;Flame;20/10/2025;;p-111;SULFATO DE ZINC;;;;7,500;Kilos;0,000;Hectareas;3,409;0,00;0,00;0,00;0,00;Total;1;0;La Chimbera;17;17;2,20;18/10/2025;14:00:00;18/10/2025;18:00:00;0;0;0;19/10/2025;;;Confirmada;APLICACIONES;AF - FLOR;;;0;;;;;;;marcelow;$ 0,0;;0;;0;1;7,500;Real;;;;;
Camino Truncado, Puente Alto y La Chimbera;67.582;;Uva;Flame;20/10/2025;;p-128;UREA;;;;25,000;Kilos;0,000;Hectareas;11,364;0,00;0,00;0,00;0,00;Total;1;0;La Chimbera;17;17;2,20;18/10/2025;14:00:00;18/10/2025;18:00:00;0;0;0;19/10/2025;;;Confirmada;APLICACIONES;AF - FLOR;;;0;;;;;;;marcelow;$ 0,0;;0;;0;1;25,000;Real;;;;;
Camino Truncado, Puente Alto y La Chimbera;67.582;;Uva;Flame;20/10/2025;;p-148;Tacora Tebuconazole;;;;0,625;Litros;0,000;Hectareas;0,284;0,00;0,00;0,00;0,00;Total;1;0;La Chimbera;17;17;2,20;18/10/2025;14:00:00;18/10/2025;18:00:00;0;0;0;19/10/2025;;;Confirmada;APLICACIONES;AF - FLOR;;;0;;;;;;;marcelow;$ 0,0;;0;;0;1;0,625;Real;;;;;
Camino Truncado, Puente Alto y La Chimbera;67.582;;Uva;Flame;20/10/2025;;p-151;Intrepid ;;;;0,750;Litros;0,000;Hectareas;0,341;0,00;0,00;0,00;0,00;Total;1;0;La Chimbera;17;17;2,20;18/10/2025;14:00:00;18/10/2025;18:00:00;0;0;0;19/10/2025;;;Confirmada;APLICACIONES;AF - FLOR;;;0;;;;;;;marcelow;$ 0,0;;0;;0;1;0,750;Real;;;;;
Camino Truncado, Puente Alto y La Chimbera;67.582;;Uva;Flame;20/10/2025;;p-63;GIBERELINA-kgs;;;;0,250;Kilos;0,000;Hectareas;0,115;0,00;0,00;0,00;0,00;Total;1;0;La Chimbera;17;17;2,20;18/10/2025;14:00:00;18/10/2025;18:00:00;0;0;0;19/10/2025;;;Confirmada;APLICACIONES;AF - FLOR;;;0;;;;;;;marcelow;$ 0,0;;0;;0;1;0,250;Real;;;;;
Camino Truncado, Puente Alto y La Chimbera;67.583;;Uva;Flame;20/10/2025;;p-109;ACIDO-FOSFORICO;;;;0,450;Litros;0,000;Hectareas;0,122;3,70;0,45;0,00;0,00;Total;1;0;La Chimbera;15;15;3,70;18/10/2025;18:00:00;18/10/2025;22:00:00;0;0;0;19/10/2025;;;Confirmada;APLICACIONES;AF - FLOR;;;0;;;;;;;marcelow;$ 0,0;;0;;0;2;0,540;Real;;;;;
Camino Truncado, Puente Alto y La Chimbera;67.583;;Uva;Flame;20/10/2025;;p-113;ADHERENTE;;;;0,450;Litros;0,000;Hectareas;0,122;3,70;0,45;0,00;0,00;Total;1;0;La Chimbera;15;15;3,70;18/10/2025;18:00:00;18/10/2025;22:00:00;0;0;0;19/10/2025;;;Confirmada;APLICACIONES;AF - FLOR;;;0;;;;;;;marcelow;$ 0,0;;0;;0;2;0,540;Real;;;;;
Camino Truncado, Puente Alto y La Chimbera;67.583;;Uva;Flame;20/10/2025;;p-146;Acido Borico;;;;2,250;Kilos;0,000;Hectareas;0,608;3,70;2,24;0,00;0,00;Total;1;0;La Chimbera;15;15;3,70;18/10/2025;18:00:00;18/10/2025;22:00:00;0;0;0;19/10/2025;;;Confirmada;APLICACIONES;AF - FLOR;;;0;;;;;;;marcelow;$ 0,0;;0;;0;1;2,250;Real;;;;;
Camino Truncado, Puente Alto y La Chimbera;67.583;;Uva;Flame;20/10/2025;;p-147;Sulfato de Potasio;;;;4,500;Kilos;0,000;Hectareas;1,216;3,70;4,49;0,00;0,00;Total;1;0;La Chimbera;15;15;3,70;18/10/2025;18:00:00;18/10/2025;22:00:00;0;0;0;19/10/2025;;;Confirmada;APLICACIONES;AF - FLOR;;;0;;;;;;;marcelow;$ 0,0;;0;;0;1;4,500;Real;;;;;
Camino Truncado, Puente Alto y La Chimbera;67.583;;Uva;Flame;20/10/2025;;p-111;SULFATO DE ZINC;;;;4,500;Kilos;0,000;Hectareas;1,216;3,70;4,49;0,00;0,00;Total;1;0;La Chimbera;15;15;3,70;18/10/2025;18:00:00;18/10/2025;22:00:00;0;0;0;19/10/2025;;;Confirmada;APLICACIONES;AF - FLOR;;;0;;;;;;;marcelow;$ 0,0;;0;;0;1;4,500;Real;;;;;
Camino Truncado, Puente Alto y La Chimbera;67.583;;Uva;Flame;20/10/2025;;p-128;UREA;;;;15,000;Kilos;0,000;Hectareas;4,054;3,70;14,99;0,00;0,00;Total;1;0;La Chimbera;15;15;3,70;18/10/2025;18:00:00;18/10/2025;22:00:00;0;0;0;19/10/2025;;;Confirmada;APLICACIONES;AF - FLOR;;;0;;;;;;;marcelow;$ 0,0;;0;;0;1;15,000;Real;;;;;
Camino Truncado, Puente Alto y La Chimbera;67.583;;Uva;Flame;20/10/2025;;p-151;Intrepid ;;;;0,450;Litros;0,000;Hectareas;0,122;3,70;0,45;0,00;0,00;Total;1;0;La Chimbera;15;15;3,70;18/10/2025;18:00:00;18/10/2025;22:00:00;0;0;0;19/10/2025;;;Confirmada;APLICACIONES;AF - FLOR;;;0;;;;;;;marcelow;$ 0,0;;0;;0;1;0,450;Real;;;;;
Camino Truncado, Puente Alto y La Chimbera;67.583;;Uva;Flame;20/10/2025;;p-148;Tacora Tebuconazole;;;;0,373;Litros;0,000;Hectareas;0,101;3,70;0,37;0,00;0,00;Total;1;0;La Chimbera;15;15;3,70;18/10/2025;18:00:00;18/10/2025;22:00:00;0;0;0;19/10/2025;;;Confirmada;APLICACIONES;AF - FLOR;;;0;;;;;;;marcelow;$ 0,0;;0;;0;1;0,373;Real;;;;;
Camino Truncado, Puente Alto y La Chimbera;67.583;;Uva;Flame;20/10/2025;;p-63;GIBERELINA-kgs;;;;0,148;Kilos;0,000;Hectareas;0,040;3,70;0,14;0,00;0,00;Total;1;0;La Chimbera;15;15;3,70;18/10/2025;18:00:00;18/10/2025;22:00:00;0;0;0;19/10/2025;;;Confirmada;APLICACIONES;AF - FLOR;;;0;;;;;;;marcelow;$ 0,0;;0;;0;1;0,148;Real;;;;;
Camino Truncado, Puente Alto y La Chimbera;67.548;67548;Uva;Arizul;18/10/2025;Flor;p-302;GLISFOSATO;;;;3,500;Litros;0,000;Hectareas;1,000;3,50;3,50;0,00;0,00;Total;1;0;Puente Alto;6;6;3,50;18/10/2025;07:00:00;18/10/2025;03:00:00;0;0;0;19/10/2025;;;Confirmada;APLICACIONES;HERBICIDA MOCHILA;;;0;;;;;;;marcelow;$ 0,0;;0;;0;1;3,500;Real;;;;;
Camino Truncado, Puente Alto y La Chimbera;67.548;67548;Uva;Arizul;18/10/2025;Flor;p-113;ADHERENTE;;;;0,700;Litros;0,000;Hectareas;0,200;3,50;0,70;0,00;0,00;Total;1;0;Puente Alto;6;6;3,50;18/10/2025;07:00:00;18/10/2025;03:00:00;0;0;0;19/10/2025;;;Confirmada;APLICACIONES;HERBICIDA MOCHILA;;;0;;;;;;;marcelow;$ 0,0;;0;;0;1;0,700;Real;;;;;
Camino Truncado, Puente Alto y La Chimbera;67.548;67548;Uva;Arizul;18/10/2025;Flor;p-109;ACIDO-FOSFORICO;;;;0,700;Litros;0,000;Hectareas;0,200;3,50;0,70;0,00;0,00;Total;1;0;Puente Alto;6;6;3,50;18/10/2025;07:00:00;18/10/2025;03:00:00;0;0;0;19/10/2025;;;Confirmada;APLICACIONES;HERBICIDA MOCHILA;;;0;;;;;;;marcelow;$ 0,0;;0;;0;1;0,700;Real;;;;;
Camino Truncado, Puente Alto y La Chimbera;67.549;67549;Uva;Arizul;18/10/2025;Flor;p-301;GALAN;;;;3,526;Litros;0,000;Hectareas;1,520;2,32;3,52;0,00;0,00;Total;2;0;Puente Alto;5;5;2,32;18/10/2025;07:00:00;18/10/2025;03:00:00;0;0;0;19/10/2025;;;Confirmada;APLICACIONES;HERBICIDA MOCHILA;;;0;;;;;;;marcelow;$ 0,0;;0;;0;2;5,289;Real;;;;;
Camino Truncado, Puente Alto y La Chimbera;67.549;67549;Uva;Arizul;18/10/2025;Flor;p-113;ADHERENTE;;;;0,696;Litros;0,000;Hectareas;0,300;2,32;0,69;0,00;0,00;Total;4;0;Puente Alto;5;5;2,32;18/10/2025;07:00:00;18/10/2025;03:00:00;0;0;0;19/10/2025;;;Confirmada;APLICACIONES;HERBICIDA MOCHILA;;;0;;;;;;;marcelow;$ 0,0;;0;;0;4;3,228;Real;;;;;
Camino Truncado, Puente Alto y La Chimbera;67.549;67549;Uva;Arizul;18/10/2025;Flor;p-109;ACIDO-FOSFORICO;;;;0,696;Litros;0,000;Hectareas;0,300;2,32;0,69;0,00;0,00;Total;3;0;Puente Alto;5;5;2,32;18/10/2025;07:00:00;18/10/2025;03:00:00;0;0;0;19/10/2025;;;Confirmada;APLICACIONES;HERBICIDA MOCHILA;;;0;;;;;;;marcelow;$ 0,0;;0;;0;3;2,463;Real;;;;;
Camino Truncado, Puente Alto y La Chimbera;67.928;67928;Uva;Sultanina;17/10/2025;;p-149;Roundup Top;;;;6,080;Litros;0,000;Hectareas;1,900;2,70;5,13;0,00;0,00;Total;1;0;Camino Truncado;9;9;2,70;17/10/2025;07:30:00;17/10/2025;15:30:00;0;0;0;18/10/2025;;;Confirmada;APLICACIONES;HERBICIDA MOCHILA;;;0;;;;;;;marcelow;$ 0,0;;0;;0;1;6,080;Real;;;;;
Camino Truncado, Puente Alto y La Chimbera;67.926;67926;Uva;Arizul;16/10/2025;Preflor;p-149;Roundup Top;;;;6,016;Litros;0,000;Hectareas;1,880;3,20;6,01;0,00;0,00;Total;3;0;Camino Truncado;17;17;3,20;16/10/2025;07:30:00;16/10/2025;15:30:00;0;0;0;17/10/2025;;;Confirmada;APLICACIONES;HERBICIDA MOCHILA;;;0;;;;;;;marcelow;$ 0,0;;0;;0;3;16,449;Real;;;;;
Camino Truncado, Puente Alto y La Chimbera;67.927;67927;Uva;Arizul;16/10/2025;Preflor;p-149;Roundup Top;;;;4,050;Litros;0,000;Hectareas;1,290;3,14;4,05;0,00;0,00;Total;1;0;Camino Truncado;15;15;3,14;16/10/2025;07:30:00;16/10/2025;15:30:00;0;0;0;17/10/2025;;;Confirmada;APLICACIONES;HERBICIDA MOCHILA;;;0;;;;;;;marcelow;$ 0,0;;0;;0;1;4,050;Real;;;;;
Camino Truncado, Puente Alto y La Chimbera;67.428;67428;Uva;Flame;16/10/2025;;p-301;GALAN;;;;3,507;Litros;0,000;Hectareas;0,790;4,44;3,50;0,00;0,00;Total;1;0;Puente Alto;4;4;4,44;16/10/2025;07:00:00;16/10/2025;03:00:00;0;0;0;17/10/2025;;;Confirmada;APLICACIONES;HERBICIDA MOCHILA;;;0;;;;;;;marcelow;$ 0,0;;0;;0;1;3,507;Real;;;;;
