PROYECCIÓN JORNAL ESPECÍFICO — CICLO 2025-2026

Finca;Predio;Cuartel;Ha;Plantas;Variedad;Labor;Rend. Proy.;Jorn. Proy.;Rend. Real;Jorn. Reales;Desvío %;Rend. Sugerido;Jorn. Sugeridos;Fecha Inicio;Fecha Fin;Fuente
El Espejo;El Espejo 2;17;3.43;7544;;PODA MUGRONES;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;DESPUNTE DE GUIAS;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;PODA DOV;100;0;1237;6.1;-;896;9;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;PREPARACION DE PLANTA;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;RECOLECCION DE MATERIAL;100;0;75440;0.1;-;52838;1;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;INJERTO;100;0;25147;0.3;-;17633;1;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;REPASO INJERTO;100;0;37720;0.2;-;26434;1;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;CORTE DE CINTA;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;ARMADO DE PAQUETE;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;ATADA BARBECHO;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;ATADA;100;0;1217;6.2;-;882;9;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;COLGAR PLANTA;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;SUPERVICI�N ATADA;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;ATADO CUERPO CEPA;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;ATADA DE INJERTO 1;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;ATADA DE INJERTO 2;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;ATADA DE INJERTO 3;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;ACOMODO DE BROTES;100;0;10777;0.7;-;7574;1;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;ACOMODO DE BROTES;100;0;10777;0.7;-;7574;1;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;DESBROTE DE TRONCO 1;100;0;7544;1;-;5311;2;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;DESBROTE DE TRONCO 2;100;0;10777;0.7;-;7574;1;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;DESHOJE;100;0;25147;0.3;-;17633;1;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;DESBROTE DE TRONCO 3;100;0;8382;0.9;-;5897;2;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;DESBROTE DE TRONCO 4;100;0;9430;0.8;-;6631;2;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;DESBROTE DE TRONCO 5;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;DESBROTE DE TRONCO 6;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;MUGRONES;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;DESBROTE DE TRONCO;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;ATADO CUERPO CEPA;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;RETAPADO;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;DESNIETE, DESHOJE;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;RALEO DE RACIMOS(30CM);100;0;4715;1.6;-;3331;3;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;DESBROTE DOV 1;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;DESBROTE DOV 2;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;DESBROTE DOV 3;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;DESBROTE CON CRITERIO DE PODA;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;DESBROTE DE PLANTAS REINJERTADAS 1;100;0;75440;0.1;-;52838;1;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;DESBROTE DE PLANTAS REINJERTADAS 2;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;DESBROTE DE PLANTAS REINJERTADAS 3;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;ACOMODO DE BROTE POST ZONDA;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;DESBROTE DE TRONCO 7;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;DESBROTE DE TRONCO 8;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;DESBROTE DE TRONCO 9;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;DESBROTE DE TRONCO 10;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;DESBROTE DE PLANTAS REINJERTADAS 4;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;FERTILIZACION;100;0;155;48.7;-;139;55;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;HERBICIDA MOCHILA;100;0;576;13.1;-;433;18;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;FITOSANITARIO;100;0;75440;0.1;-;52838;1;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;HERBICIDA ATOMIZADORA;100;0;75440;0.1;-;52838;1;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;FERTILIZANTE FOLIAR ATOMIZADORA;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;ENMIENDAS AL SUELO;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;DESMANCHE;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;DOSIFICADOR;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;COMPLETO;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;LA BANDA;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;RIENDAS;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;AF - BROTE 10;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;AF - BROTE 20;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;AF - BROTE 40;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;AF - BROTE 60;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;AF - PREFLOR;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;AF - FLOR;100;0;8382;0.9;-;5897;2;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;AF - FLOR 1;100;0;9430;0.8;-;6631;2;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;AF - G. PIMIENTA;100;0;18860;0.4;-;13232;1;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;AF - G 8-10 MM;100;0;37720;0.2;-;26434;1;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;AF - PRE-ENVERO;100;0;37720;0.2;-;26434;1;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;AF - PRE-ENVERO 1;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;AF - ENVERO;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;AF - PRECOSECHA;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;AF - COSECHA;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;AF - COSECHA 1;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;AF - COSECHA 2;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;AF - POST-COSECHA;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;AF - POST-COSECHA 1;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;AF - POST-COSECHA 2;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;AF - POST-COSECHA 3;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;AF-DRON;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;COSECHA CAJONES;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;COSECHA BINES;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;SUPERVISION COSECHA;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;COSECHA MECANICA;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;TRACTORISTA U�AS;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;LIMPIEZA BINS;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;TRACTORISTA CARRO;100;0;1754;4.3;-;1258;6;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;TRACTO ELEVADOR;100;0;3280;2.3;-;2326;4;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;LIMPIEZA CAJONES;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;REPARACION ENVASES;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;TRACTORISTA REGADOR;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;COSECHA KG 1;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;COSECHA BINS (DIA);100;0;955;7.9;-;699;11;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;ANOTADOR COSECHA;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;ENCARGADO;100;0;888;8.5;-;652;12;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;COSECHA CARRO;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;COSECHA DOV;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;CONTROL;100;0;1572;4.8;-;1130;7;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;TENDIDO 1;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;TENDIDO 2;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;TENDIDO 3;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;TENDIDO 4;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;CORTE DOV;100;0;4438;1.7;-;3137;3;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;COSECHA KG 2;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;COSECHA KG 3;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;COSECHA KG 4;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;LEVANTADO 1;100;0;75440;0.1;-;52838;1;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;LEVANTADO 2;100;0;3772;2;-;2670;3;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;LEVANTADO 3;100;0;6287;1.2;-;4431;2;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;LEVANTADO 4;100;0;10777;0.7;-;7574;1;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;FICHERO;100;0;3143;2.4;-;2230;4;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;TRACTORISTA ACOPLADO;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;COSECHA GAMELAS;100;0;1509;5;-;1086;7;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;COSECHA DOV BINS;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;COSECHA KG 5;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;LEVANTADO 5;100;0;75440;0.1;-;52838;1;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;COSECHA REPASO;100;0;18860;0.4;-;13232;1;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;COSECHA REPASO BINS;100;0;18860;0.4;-;13232;1;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;PESAJE;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;TRACTORISTA U�AS;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;TRACTORISTA CARRO;100;0;1754;4.3;-;1258;6;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;TRACTO ELEVADOR;100;0;3280;2.3;-;2326;4;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;TRACTORISTA REGADOR;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;SUPERVISION;100;0;1257;6;-;910;9;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;TENDER LONAS;100;0;2434;3.1;-;1734;5;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;REPARAR LONAS;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;LEVANTAR LONAS;100;0;3971;1.9;-;2810;3;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;TENDER UVA DE CAJONES;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;ESPARCIR UVA BINES;100;0;3592;2.1;-;2544;3;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;ACORDONAR LA PASA;100;0;2096;3.6;-;1497;6;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;ABRIR LA PASA;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;CURAR LA PASA;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;DESCARGA DE CAMIONES;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;ARMAR Y DESARMAR ESTRUCTURAS;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;SERENO;100;0;580;13;-;436;18;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;LEVANTAR PASA;100;0;185;40.8;-;160;48;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;TRACTORIASTA VOLCADOR;100;0;2434;3.1;-;1734;5;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;CINCELADO DE PIEDRAS;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;TRACTORITA GENERAL;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;VOLTEAR PASA;100;0;1423;5.3;-;1026;8;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;DESPARAMAR UVA;100;0;1796;4.2;-;1287;6;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;LIMPIEZA DE SECADERO;100;0;37720;0.2;-;26434;1;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;CORTAR LONAS;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;TRACTORISTA ACOPLADO;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;HOYADO;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;PLANTACI�N;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;RETAPADO;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;DESBROTE DE PLANTAS NUEVAS 1;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;DESBROTE DE PLANTAS NUEVAS 2;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;17;3.43;7544;;DESBROTE DE PLANTAS NUEVAS 3;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;18;2.12;3460;;PODA;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;18;2.12;3460;;SUPERVICI�N PODA;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;18;2.12;3460;;PINTURA;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;18;2.12;3460;;AMONTONAR SARMIENTO;100;0;2471;1.4;-;1760;2;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;18;2.12;3460;;HACER MUGRONES;100;0;11533;0.3;-;8103;1;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;18;2.12;3460;;REPASE DE PODA;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;18;2.12;3460;;PODA SETO;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;18;2.12;3460;;PREPODA TRACTOR;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;18;2.12;3460;;PESO PODA;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;18;2.12;3460;;PODA MUGRONES;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;18;2.12;3460;;DESPUNTE DE GUIAS;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;18;2.12;3460;;PODA DOV;100;0;935;3.7;-;685;6;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;18;2.12;3460;;PREPARACION DE PLANTA;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;18;2.12;3460;;RECOLECCION DE MATERIAL;100;0;34600;0.1;-;24250;1;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;18;2.12;3460;;INJERTO;100;0;17300;0.2;-;12140;1;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;18;2.12;3460;;REPASO INJERTO;100;0;34600;0.1;-;24250;1;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;18;2.12;3460;;CORTE DE CINTA;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;18;2.12;3460;;ARMADO DE PAQUETE;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;18;2.12;3460;;ATADA BARBECHO;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;18;2.12;3460;;ATADA;100;0;911;3.8;-;668;6;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;18;2.12;3460;;COLGAR PLANTA;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;18;2.12;3460;;SUPERVICI�N ATADA;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;18;2.12;3460;;ATADO CUERPO CEPA;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;18;2.12;3460;;ATADA DE INJERTO 1;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;18;2.12;3460;;ATADA DE INJERTO 2;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;18;2.12;3460;;ATADA DE INJERTO 3;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;18;2.12;3460;;ACOMODO DE BROTES;100;0;8650;0.4;-;6085;1;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;18;2.12;3460;;ACOMODO DE BROTES;100;0;8650;0.4;-;6085;1;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;18;2.12;3460;;DESBROTE DE TRONCO 1;100;0;5767;0.6;-;4067;1;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;18;2.12;3460;;DESBROTE DE TRONCO 2;100;0;6920;0.5;-;4874;1;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;18;2.12;3460;;DESHOJE;100;0;17300;0.2;-;12140;1;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;18;2.12;3460;;DESBROTE DE TRONCO 3;100;0;6920;0.5;-;4874;1;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;18;2.12;3460;;DESBROTE DE TRONCO 4;100;0;6920;0.5;-;4874;1;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;18;2.12;3460;;DESBROTE DE TRONCO 5;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;18;2.12;3460;;DESBROTE DE TRONCO 6;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;18;2.12;3460;;MUGRONES;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;18;2.12;3460;;DESBROTE DE TRONCO;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;18;2.12;3460;;ATADO CUERPO CEPA;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;18;2.12;3460;;RETAPADO;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;18;2.12;3460;;DESNIETE, DESHOJE;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;18;2.12;3460;;RALEO DE RACIMOS(30CM);100;0;3460;1;-;2452;2;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;18;2.12;3460;;DESBROTE DOV 1;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;18;2.12;3460;;DESBROTE DOV 2;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;18;2.12;3460;;DESBROTE DOV 3;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;18;2.12;3460;;DESBROTE CON CRITERIO DE PODA;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;18;2.12;3460;;DESBROTE DE PLANTAS REINJERTADAS 1;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;18;2.12;3460;;DESBROTE DE PLANTAS REINJERTADAS 2;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;18;2.12;3460;;DESBROTE DE PLANTAS REINJERTADAS 3;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;18;2.12;3460;;ACOMODO DE BROTE POST ZONDA;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;18;2.12;3460;;DESBROTE DE TRONCO 7;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;18;2.12;3460;;DESBROTE DE TRONCO 8;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;18;2.12;3460;;DESBROTE DE TRONCO 9;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;18;2.12;3460;;DESBROTE DE TRONCO 10;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;18;2.12;3460;;DESBROTE DE PLANTAS REINJERTADAS 4;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
