PROYECCIÓN JORNAL ESPECÍFICO — CICLO 2025-2026

Finca;Predio;Cuartel;Ha;Plantas;Variedad;Labor;Rend. Proy.;Jorn. Proy.;Rend. Real;Jorn. Reales;Desvío %;Rend. Sugerido;Jorn. Sugeridos;Fecha Inicio;Fecha Fin;Fuente
Fincas Viejas;Camino Truncado;21;2.6;4396;;Desbrote crit. Poda;500;9;-;-;-;-;-;2026-11-01;2026-12-01;excel
Fincas Viejas;Camino Truncado;21;2.6;4396;;Raleo de Racimos;1000;5;-;-;-;-;-;2026-12-01;2027-01-01;excel
Fincas Viejas;Camino Truncado;21;2.6;4396;;Riego;10;1;0.6;4.4;340.0%;3;1;2026-05-01;2027-04-01;excel
Fincas Viejas;Camino Truncado;21;2.6;4396;;Malezas Mochila;5;1;1;2.5;150.0%;2;2;2026-09-01;2027-03-01;excel
Fincas Viejas;Camino Truncado;21;2.6;4396;;Desmalezar manual;4;1;-;-;-;-;-;2026-09-01;2027-03-01;excel
Fincas Viejas;Camino Truncado;21;2.6;4396;;Cosecha;250;18;594;7.4;-58.9%;491;9;2026-01-01;2026-03-01;excel
Fincas Viejas;Camino Truncado;21;2.6;4396;;Levantado;350;13;1256;3.5;-73.1%;984;5;2026-02-01;2026-04-01;excel
Fincas Viejas;Camino Truncado;22;2.8;4692;;Poda;300;16;239;19.6;22.5%;257;19;2026-06-01;2026-08-01;excel
Fincas Viejas;Camino Truncado;22;2.8;4692;;Atada;400;12;499;9.4;-21.7%;469;11;2026-08-01;2026-09-01;excel
Fincas Viejas;Camino Truncado;22;2.8;4692;;Desbrote de troncos;500;10;11730;0.4;-96.0%;8361;1;2026-10-01;2026-11-01;excel
Fincas Viejas;Camino Truncado;22;2.8;4692;;Acomodo de brotes;300;16;46920;0.1;-99.4%;32934;1;2026-10-01;2026-12-01;excel
Fincas Viejas;Camino Truncado;22;2.8;4692;;Desniete Deshoje;400;12;15640;0.3;-97.5%;11068;1;2026-11-01;2027-01-01;excel
Fincas Viejas;Camino Truncado;22;2.8;4692;;Desbrote crit. Poda;500;10;-;-;-;-;-;2026-11-01;2026-12-01;excel
Fincas Viejas;Camino Truncado;22;2.8;4692;;Raleo de Racimos;1000;5;-;-;-;-;-;2026-12-01;2027-01-01;excel
Fincas Viejas;Camino Truncado;22;2.8;4692;;Riego;10;1;0.6;4.8;380.0%;3;1;2026-05-01;2027-04-01;excel
Fincas Viejas;Camino Truncado;22;2.8;4692;;Malezas Mochila;5;1;1;2.7;170.0%;2;2;2026-09-01;2027-03-01;excel
Fincas Viejas;Camino Truncado;22;2.8;4692;;Desmalezar manual;4;1;-;-;-;-;-;2026-09-01;2027-03-01;excel
Fincas Viejas;Camino Truncado;22;2.8;4692;;Cosecha;250;19;587;8;-57.9%;486;10;2026-01-01;2026-03-01;excel
Fincas Viejas;Camino Truncado;22;2.8;4692;;Levantado;350;14;1268;3.7;-73.6%;993;5;2026-02-01;2026-04-01;excel
Fincas Viejas;Camino Truncado;23;1.4;2412;;Poda;300;9;246;9.8;8.9%;262;10;2026-06-01;2026-08-01;excel
Fincas Viejas;Camino Truncado;23;1.4;2412;;Atada;400;7;513;4.7;-32.9%;479;6;2026-08-01;2026-09-01;excel
Fincas Viejas;Camino Truncado;23;1.4;2412;;Desbrote de troncos;500;5;12060;0.2;-96.0%;8592;1;2026-10-01;2026-11-01;excel
Fincas Viejas;Camino Truncado;23;1.4;2412;;Acomodo de brotes;300;9;-;-;-;-;-;2026-10-01;2026-12-01;excel
Fincas Viejas;Camino Truncado;23;1.4;2412;;Desniete Deshoje;400;7;24120;0.1;-98.6%;17004;1;2026-11-01;2027-01-01;excel
Fincas Viejas;Camino Truncado;23;1.4;2412;;Desbrote crit. Poda;500;5;-;-;-;-;-;2026-11-01;2026-12-01;excel
Fincas Viejas;Camino Truncado;23;1.4;2412;;Raleo de Racimos;1000;3;-;-;-;-;-;2026-12-01;2027-01-01;excel
Fincas Viejas;Camino Truncado;23;1.4;2412;;Riego;10;1;0.6;2.4;140.0%;3;1;2026-05-01;2027-04-01;excel
Fincas Viejas;Camino Truncado;23;1.4;2412;;Malezas Mochila;5;1;1;1.4;40.0%;2;1;2026-09-01;2027-03-01;excel
Fincas Viejas;Camino Truncado;23;1.4;2412;;Desmalezar manual;4;1;-;-;-;-;-;2026-09-01;2027-03-01;excel
Fincas Viejas;Camino Truncado;23;1.4;2412;;Cosecha;250;10;603;4;-60.0%;497;5;2026-01-01;2026-03-01;excel
Fincas Viejas;Camino Truncado;23;1.4;2412;;Levantado;350;7;1269;1.9;-72.9%;993;3;2026-02-01;2026-04-01;excel
Fincas Viejas;Camino Truncado;51;3;4182;;Poda;300;14;200;20.9;49.3%;230;19;2026-06-01;2026-08-01;excel
Fincas Viejas;Camino Truncado;51;3;4182;;Atada;400;11;414;10.1;-8.2%;410;11;2026-08-01;2026-09-01;excel
Fincas Viejas;Camino Truncado;51;3;4182;;Desbrote de troncos;500;9;8364;0.5;-94.4%;6005;1;2026-10-01;2026-11-01;excel
Fincas Viejas;Camino Truncado;51;3;4182;;Acomodo de brotes;300;14;41820;0.1;-99.3%;29364;1;2026-10-01;2026-12-01;excel
Fincas Viejas;Camino Truncado;51;3;4182;;Desniete Deshoje;400;11;13940;0.3;-97.3%;9878;1;2026-11-01;2027-01-01;excel
Fincas Viejas;Camino Truncado;51;3;4182;;Desbrote crit. Poda;500;9;-;-;-;-;-;2026-11-01;2026-12-01;excel
Fincas Viejas;Camino Truncado;51;3;4182;;Raleo de Racimos;1000;5;-;-;-;-;-;2026-12-01;2027-01-01;excel
Fincas Viejas;Camino Truncado;51;3;4182;;Riego;10;1;0.6;5.1;410.0%;3;1;2026-05-01;2027-04-01;excel
Fincas Viejas;Camino Truncado;51;3;4182;;Malezas Mochila;5;1;1;2.9;190.0%;2;2;2026-09-01;2027-03-01;excel
Fincas Viejas;Camino Truncado;51;3;4182;;Desmalezar manual;4;1;-;-;-;-;-;2026-09-01;2027-03-01;excel
Fincas Viejas;Camino Truncado;51;3;4182;;Cosecha;250;17;486;8.6;-49.4%;415;11;2026-01-01;2026-03-01;excel
Fincas Viejas;Camino Truncado;51;3;4182;;Levantado;350;12;1046;4;-66.7%;837;5;2026-02-01;2026-04-01;excel
Fincas Viejas;Camino Truncado;52;2;3332;;Poda;300;12;238;14;16.7%;257;13;2026-06-01;2026-08-01;excel
Fincas Viejas;Camino Truncado;52;2;3332;;Atada;400;9;497;6.7;-25.6%;468;8;2026-08-01;2026-09-01;excel
Fincas Viejas;Camino Truncado;52;2;3332;;Desbrote de troncos;500;7;11107;0.3;-95.7%;7925;1;2026-10-01;2026-11-01;excel
Fincas Viejas;Camino Truncado;52;2;3332;;Acomodo de brotes;300;12;-;-;-;-;-;2026-10-01;2026-12-01;excel
Fincas Viejas;Camino Truncado;52;2;3332;;Desniete Deshoje;400;9;16660;0.2;-97.8%;11782;1;2026-11-01;2027-01-01;excel
Fincas Viejas;Camino Truncado;52;2;3332;;Desbrote crit. Poda;500;7;-;-;-;-;-;2026-11-01;2026-12-01;excel
Fincas Viejas;Camino Truncado;52;2;3332;;Raleo de Racimos;1000;4;-;-;-;-;-;2026-12-01;2027-01-01;excel
Fincas Viejas;Camino Truncado;52;2;3332;;Riego;10;1;0.6;3.4;240.0%;3;1;2026-05-01;2027-04-01;excel
Fincas Viejas;Camino Truncado;52;2;3332;;Malezas Mochila;5;1;1;2;100.0%;2;1;2026-09-01;2027-03-01;excel
Fincas Viejas;Camino Truncado;52;2;3332;;Desmalezar manual;4;1;-;-;-;-;-;2026-09-01;2027-03-01;excel
Fincas Viejas;Camino Truncado;52;2;3332;;Cosecha;250;14;585;5.7;-59.3%;485;7;2026-01-01;2026-03-01;excel
Fincas Viejas;Camino Truncado;52;2;3332;;Levantado;350;10;1234;2.7;-73.0%;969;4;2026-02-01;2026-04-01;excel
Fincas Viejas;Camino Truncado;53;2.2;3617;;Poda;300;13;235;15.4;18.5%;255;15;2026-06-01;2026-08-01;excel
Fincas Viejas;Camino Truncado;53;2.2;3617;;Atada;400;10;489;7.4;-26.0%;462;8;2026-08-01;2026-09-01;excel
Fincas Viejas;Camino Truncado;53;2.2;3617;;Desbrote de troncos;500;8;12057;0.3;-96.3%;8590;1;2026-10-01;2026-11-01;excel
Fincas Viejas;Camino Truncado;53;2.2;3617;;Acomodo de brotes;300;13;-;-;-;-;-;2026-10-01;2026-12-01;excel
Fincas Viejas;Camino Truncado;53;2.2;3617;;Desniete Deshoje;400;10;18085;0.2;-98.0%;12780;1;2026-11-01;2027-01-01;excel
Fincas Viejas;Camino Truncado;53;2.2;3617;;Desbrote crit. Poda;500;8;-;-;-;-;-;2026-11-01;2026-12-01;excel
Fincas Viejas;Camino Truncado;53;2.2;3617;;Raleo de Racimos;1000;4;-;-;-;-;-;2026-12-01;2027-01-01;excel
Fincas Viejas;Camino Truncado;53;2.2;3617;;Riego;10;1;0.6;3.7;270.0%;3;1;2026-05-01;2027-04-01;excel
Fincas Viejas;Camino Truncado;53;2.2;3617;;Malezas Mochila;5;1;1;2.1;110.0%;2;2;2026-09-01;2027-03-01;excel
Fincas Viejas;Camino Truncado;53;2.2;3617;;Desmalezar manual;4;1;-;-;-;-;-;2026-09-01;2027-03-01;excel
Fincas Viejas;Camino Truncado;53;2.2;3617;;Cosecha;250;15;574;6.3;-58.0%;477;8;2026-01-01;2026-03-01;excel
Fincas Viejas;Camino Truncado;53;2.2;3617;;Levantado;350;11;1247;2.9;-73.6%;978;4;2026-02-01;2026-04-01;excel
Fincas Viejas;Camino Truncado;54;1.1;1794;;Poda;300;6;233;7.7;28.3%;253;8;2026-06-01;2026-08-01;excel
Fincas Viejas;Camino Truncado;54;1.1;1794;;Atada;400;5;485;3.7;-26.0%;460;4;2026-08-01;2026-09-01;excel
Fincas Viejas;Camino Truncado;54;1.1;1794;;Desbrote de troncos;500;4;8970;0.2;-95.0%;6429;1;2026-10-01;2026-11-01;excel
Fincas Viejas;Camino Truncado;54;1.1;1794;;Acomodo de brotes;300;6;-;-;-;-;-;2026-10-01;2026-12-01;excel
Fincas Viejas;Camino Truncado;54;1.1;1794;;Desniete Deshoje;400;5;17940;0.1;-98.0%;12678;1;2026-11-01;2027-01-01;excel
Fincas Viejas;Camino Truncado;54;1.1;1794;;Desbrote crit. Poda;500;4;-;-;-;-;-;2026-11-01;2026-12-01;excel
Fincas Viejas;Camino Truncado;54;1.1;1794;;Raleo de Racimos;1000;2;-;-;-;-;-;2026-12-01;2027-01-01;excel
Fincas Viejas;Camino Truncado;54;1.1;1794;;Riego;10;1;0.6;1.9;90.0%;3;1;2026-05-01;2027-04-01;excel
Fincas Viejas;Camino Truncado;54;1.1;1794;;Malezas Mochila;5;1;1;1.1;10.0%;2;1;2026-09-01;2027-03-01;excel
Fincas Viejas;Camino Truncado;54;1.1;1794;;Desmalezar manual;4;1;-;-;-;-;-;2026-09-01;2027-03-01;excel
Fincas Viejas;Camino Truncado;54;1.1;1794;;Cosecha;250;8;561;3.2;-60.0%;468;4;2026-01-01;2026-03-01;excel
Fincas Viejas;Camino Truncado;54;1.1;1794;;Levantado;350;6;1196;1.5;-75.0%;942;2;2026-02-01;2026-04-01;excel
Fincas Viejas;Camino Truncado;55;2.1;3577;;Poda;300;12;243;14.7;22.5%;260;14;2026-06-01;2026-08-01;excel
Fincas Viejas;Camino Truncado;55;2.1;3577;;Atada;400;9;504;7.1;-21.1%;473;8;2026-08-01;2026-09-01;excel
Fincas Viejas;Camino Truncado;55;2.1;3577;;Desbrote de troncos;500;8;11923;0.3;-96.3%;8496;1;2026-10-01;2026-11-01;excel
Fincas Viejas;Camino Truncado;55;2.1;3577;;Acomodo de brotes;300;12;-;-;-;-;-;2026-10-01;2026-12-01;excel
Fincas Viejas;Camino Truncado;55;2.1;3577;;Desniete Deshoje;400;9;17885;0.2;-97.8%;12640;1;2026-11-01;2027-01-01;excel
Fincas Viejas;Camino Truncado;55;2.1;3577;;Desbrote crit. Poda;500;8;-;-;-;-;-;2026-11-01;2026-12-01;excel
Fincas Viejas;Camino Truncado;55;2.1;3577;;Raleo de Racimos;1000;4;-;-;-;-;-;2026-12-01;2027-01-01;excel
Fincas Viejas;Camino Truncado;55;2.1;3577;;Riego;10;1;0.6;3.6;260.0%;3;1;2026-05-01;2027-04-01;excel
Fincas Viejas;Camino Truncado;55;2.1;3577;;Malezas Mochila;5;1;1.1;2;100.0%;2;2;2026-09-01;2027-03-01;excel
Fincas Viejas;Camino Truncado;55;2.1;3577;;Desmalezar manual;4;1;-;-;-;-;-;2026-09-01;2027-03-01;excel
Fincas Viejas;Camino Truncado;55;2.1;3577;;Cosecha;250;15;596;6;-60.0%;492;8;2026-01-01;2026-03-01;excel
Fincas Viejas;Camino Truncado;55;2.1;3577;;Levantado;350;11;1278;2.8;-74.5%;1000;4;2026-02-01;2026-04-01;excel
Fincas Viejas;Camino Truncado;56;1.8;3009;;Poda;300;11;239;12.6;14.5%;257;12;2026-06-01;2026-08-01;excel
Fincas Viejas;Camino Truncado;56;1.8;3009;;Atada;400;8;502;6;-25.0%;471;7;2026-08-01;2026-09-01;excel
Fincas Viejas;Camino Truncado;56;1.8;3009;;Desbrote de troncos;500;7;10030;0.3;-95.7%;7171;1;2026-10-01;2026-11-01;excel
Fincas Viejas;Camino Truncado;56;1.8;3009;;Acomodo de brotes;300;11;-;-;-;-;-;2026-10-01;2026-12-01;excel
Fincas Viejas;Camino Truncado;56;1.8;3009;;Desniete Deshoje;400;8;15045;0.2;-97.5%;10652;1;2026-11-01;2027-01-01;excel
Fincas Viejas;Camino Truncado;56;1.8;3009;;Desbrote crit. Poda;500;7;-;-;-;-;-;2026-11-01;2026-12-01;excel
Fincas Viejas;Camino Truncado;56;1.8;3009;;Raleo de Racimos;1000;4;-;-;-;-;-;2026-12-01;2027-01-01;excel
Fincas Viejas;Camino Truncado;56;1.8;3009;;Riego;10;1;0.6;3.1;210.0%;3;1;2026-05-01;2027-04-01;excel
Fincas Viejas;Camino Truncado;56;1.8;3009;;Malezas Mochila;5;1;1;1.8;80.0%;2;1;2026-09-01;2027-03-01;excel
Fincas Viejas;Camino Truncado;56;1.8;3009;;Desmalezar manual;4;1;-;-;-;-;-;2026-09-01;2027-03-01;excel
Fincas Viejas;Camino Truncado;56;1.8;3009;;Cosecha;250;13;579;5.2;-60.0%;480;7;2026-01-01;2026-03-01;excel
Fincas Viejas;Camino Truncado;56;1.8;3009;;Levantado;350;9;1254;2.4;-73.3%;983;4;2026-02-01;2026-04-01;excel
Fincas Viejas;Camino Truncado;57;0.8;1391;;Poda;300;5;248;5.6;12.0%;264;6;2026-06-01;2026-08-01;excel
Fincas Viejas;Camino Truncado;57;0.8;1391;;Atada;400;4;515;2.7;-32.5%;481;3;2026-08-01;2026-09-01;excel
Fincas Viejas;Camino Truncado;57;0.8;1391;;Desbrote de troncos;500;3;13910;0.1;-96.7%;9887;1;2026-10-01;2026-11-01;excel
Fincas Viejas;Camino Truncado;57;0.8;1391;;Acomodo de brotes;300;5;-;-;-;-;-;2026-10-01;2026-12-01;excel
Fincas Viejas;Camino Truncado;57;0.8;1391;;Desniete Deshoje;400;4;13910;0.1;-97.5%;9857;1;2026-11-01;2027-01-01;excel
Fincas Viejas;Camino Truncado;57;0.8;1391;;Desbrote crit. Poda;500;3;-;-;-;-;-;2026-11-01;2026-12-01;excel
Fincas Viejas;Camino Truncado;57;0.8;1391;;Raleo de Racimos;1000;2;-;-;-;-;-;2026-12-01;2027-01-01;excel
Fincas Viejas;Camino Truncado;57;0.8;1391;;Riego;10;1;0.6;1.4;40.0%;3;1;2026-05-01;2027-04-01;excel
Fincas Viejas;Camino Truncado;57;0.8;1391;;Malezas Mochila;5;1;1;0.8;-20.0%;2;1;2026-09-01;2027-03-01;excel
Fincas Viejas;Camino Truncado;57;0.8;1391;;Desmalezar manual;4;1;-;-;-;-;-;2026-09-01;2027-03-01;excel
Fincas Viejas;Camino Truncado;57;0.8;1391;;Cosecha;250;6;605;2.3;-61.7%;499;3;2026-01-01;2026-03-01;excel
Fincas Viejas;Camino Truncado;57;0.8;1391;;Levantado;350;4;1265;1.1;-72.5%;991;2;2026-02-01;2026-04-01;excel
Fincas Viejas;Camino Truncado;58;2.1;3577;;Poda;300;12;243;14.7;22.5%;260;14;2026-06-01;2026-08-01;excel
Fincas Viejas;Camino Truncado;58;2.1;3577;;Atada;400;9;504;7.1;-21.1%;473;8;2026-08-01;2026-09-01;excel
Fincas Viejas;Camino Truncado;58;2.1;3577;;Desbrote de troncos;500;8;11923;0.3;-96.3%;8496;1;2026-10-01;2026-11-01;excel
Fincas Viejas;Camino Truncado;58;2.1;3577;;Acomodo de brotes;300;12;-;-;-;-;-;2026-10-01;2026-12-01;excel
Fincas Viejas;Camino Truncado;58;2.1;3577;;Desniete Deshoje;400;9;17885;0.2;-97.8%;12640;1;2026-11-01;2027-01-01;excel
Fincas Viejas;Camino Truncado;58;2.1;3577;;Desbrote crit. Poda;500;8;-;-;-;-;-;2026-11-01;2026-12-01;excel
Fincas Viejas;Camino Truncado;58;2.1;3577;;Raleo de Racimos;1000;4;-;-;-;-;-;2026-12-01;2027-01-01;excel
Fincas Viejas;Camino Truncado;58;2.1;3577;;Riego;10;1;0.6;3.6;260.0%;3;1;2026-05-01;2027-04-01;excel
Fincas Viejas;Camino Truncado;58;2.1;3577;;Malezas Mochila;5;1;1.1;2;100.0%;2;2;2026-09-01;2027-03-01;excel
Fincas Viejas;Camino Truncado;58;2.1;3577;;Desmalezar manual;4;1;-;-;-;-;-;2026-09-01;2027-03-01;excel
Fincas Viejas;Camino Truncado;58;2.1;3577;;Cosecha;250;15;596;6;-60.0%;492;8;2026-01-01;2026-03-01;excel
Fincas Viejas;Camino Truncado;58;2.1;3577;;Levantado;350;11;1278;2.8;-74.5%;1000;4;2026-02-01;2026-04-01;excel
Fincas Viejas;Camino Truncado;59;0.9;1486;;Poda;300;5;236;6.3;26.0%;255;6;2026-06-01;2026-08-01;excel
Fincas Viejas;Camino Truncado;59;0.9;1486;;Atada;400;4;495;3;-25.0%;467;4;2026-08-01;2026-09-01;excel
Fincas Viejas;Camino Truncado;59;0.9;1486;;Desbrote de troncos;500;3;14860;0.1;-96.7%;10552;1;2026-10-01;2026-11-01;excel
Fincas Viejas;Camino Truncado;59;0.9;1486;;Acomodo de brotes;300;5;-;-;-;-;-;2026-10-01;2026-12-01;excel
Fincas Viejas;Camino Truncado;59;0.9;1486;;Desniete Deshoje;400;4;14860;0.1;-97.5%;10522;1;2026-11-01;2027-01-01;excel
Fincas Viejas;Camino Truncado;59;0.9;1486;;Desbrote crit. Poda;500;3;-;-;-;-;-;2026-11-01;2026-12-01;excel
Fincas Viejas;Camino Truncado;59;0.9;1486;;Raleo de Racimos;1000;2;-;-;-;-;-;2026-12-01;2027-01-01;excel
Fincas Viejas;Camino Truncado;59;0.9;1486;;Riego;10;1;0.6;1.5;50.0%;3;1;2026-05-01;2027-04-01;excel
Fincas Viejas;Camino Truncado;59;0.9;1486;;Malezas Mochila;5;1;1;0.9;-10.0%;2;1;2026-09-01;2027-03-01;excel
Fincas Viejas;Camino Truncado;59;0.9;1486;;Desmalezar manual;4;1;-;-;-;-;-;2026-09-01;2027-03-01;excel
Fincas Viejas;Camino Truncado;59;0.9;1486;;Cosecha;250;6;572;2.6;-56.7%;475;4;2026-01-01;2026-03-01;excel
Fincas Viejas;Camino Truncado;59;0.9;1486;;Levantado;350;5;1238;1.2;-76.0%;972;2;2026-02-01;2026-04-01;excel
Fincas Viejas;La Chimbera;15;3.7;5900;;Poda;300;20;152;38.9;94.5%;196;31;2026-06-01;2026-08-01;excel
Fincas Viejas;La Chimbera;15;3.7;5900;;Atada;400;15;440;13.4;-10.7%;428;14;2026-08-01;2026-09-01;excel
Fincas Viejas;La Chimbera;15;3.7;5900;;Desbrote de troncos;500;12;766;7.7;-35.8%;686;9;2026-10-01;2026-11-01;excel
Fincas Viejas;La Chimbera;15;3.7;5900;;Acomodo de brotes;300;20;-;-;-;-;-;2026-10-01;2026-12-01;excel
Fincas Viejas;La Chimbera;15;3.7;5900;;Desniete Deshoje;400;15;11800;0.5;-96.7%;8380;1;2026-11-01;2027-01-01;excel
Fincas Viejas;La Chimbera;15;3.7;5900;;Desbrote crit. Poda;500;12;-;-;-;-;-;2026-11-01;2026-12-01;excel
Fincas Viejas;La Chimbera;15;3.7;5900;;Raleo de Racimos;1000;6;-;-;-;-;-;2026-12-01;2027-01-01;excel
Fincas Viejas;La Chimbera;15;3.7;5900;;Riego;10;1;0.5;6.8;580.0%;3;2;2026-05-01;2027-04-01;excel
Fincas Viejas;La Chimbera;15;3.7;5900;;Malezas Mochila;5;1;0.3;11.7;1070.0%;2;2;2026-09-01;2027-03-01;excel
Fincas Viejas;La Chimbera;15;3.7;5900;;Desmalezar manual;4;1;-;-;-;-;-;2026-09-01;2027-03-01;excel
Fincas Viejas;La Chimbera;15;3.7;5900;;Cosecha;250;24;500;11.8;-50.8%;425;14;2026-01-01;2026-03-01;excel
Fincas Viejas;La Chimbera;15;3.7;5900;;Levantado;350;17;1093;5.4;-68.2%;870;7;2026-02-01;2026-04-01;excel
Fincas Viejas;La Chimbera;16;4.4;7040;;Poda;300;24;152;46.2;92.5%;196;36;2026-06-01;2026-08-01;excel
Fincas Viejas;La Chimbera;16;4.4;7040;;Atada;400;18;443;15.9;-11.7%;430;17;2026-08-01;2026-09-01;excel
Fincas Viejas;La Chimbera;16;4.4;7040;;Desbrote de troncos;500;15;765;9.2;-38.7%;686;11;2026-10-01;2026-11-01;excel
Fincas Viejas;La Chimbera;16;4.4;7040;;Acomodo de brotes;300;24;-;-;-;-;-;2026-10-01;2026-12-01;excel
Fincas Viejas;La Chimbera;16;4.4;7040;;Desniete Deshoje;400;18;11733;0.6;-96.7%;8333;1;2026-11-01;2027-01-01;excel
Fincas Viejas;La Chimbera;16;4.4;7040;;Desbrote crit. Poda;500;15;-;-;-;-;-;2026-11-01;2026-12-01;excel
Fincas Viejas;La Chimbera;16;4.4;7040;;Raleo de Racimos;1000;8;-;-;-;-;-;2026-12-01;2027-01-01;excel
Fincas Viejas;La Chimbera;16;4.4;7040;;Riego;10;1;0.5;8.1;710.0%;3;2;2026-05-01;2027-04-01;excel
Fincas Viejas;La Chimbera;16;4.4;7040;;Malezas Mochila;5;1;0.3;13.9;1290.0%;2;3;2026-09-01;2027-03-01;excel
Fincas Viejas;La Chimbera;16;4.4;7040;;Desmalezar manual;4;2;-;-;-;-;-;2026-09-01;2027-03-01;excel
Fincas Viejas;La Chimbera;16;4.4;7040;;Cosecha;250;29;503;14;-51.7%;427;17;2026-01-01;2026-03-01;excel
Fincas Viejas;La Chimbera;16;4.4;7040;;Levantado;350;21;1100;6.4;-69.5%;875;9;2026-02-01;2026-04-01;excel
Fincas Viejas;La Chimbera;17;2.2;3584;;Poda;300;12;155;23.1;92.5%;199;19;2026-06-01;2026-08-01;excel
Fincas Viejas;La Chimbera;17;2.2;3584;;Atada;400;9;448;8;-11.1%;434;9;2026-08-01;2026-09-01;excel
Fincas Viejas;La Chimbera;17;2.2;3584;;Desbrote de troncos;500;8;779;4.6;-42.5%;695;6;2026-10-01;2026-11-01;excel
Fincas Viejas;La Chimbera;17;2.2;3584;;Acomodo de brotes;300;12;-;-;-;-;-;2026-10-01;2026-12-01;excel
Fincas Viejas;La Chimbera;17;2.2;3584;;Desniete Deshoje;400;9;11947;0.3;-96.7%;8483;1;2026-11-01;2027-01-01;excel
Fincas Viejas;La Chimbera;17;2.2;3584;;Desbrote crit. Poda;500;8;-;-;-;-;-;2026-11-01;2026-12-01;excel
Fincas Viejas;La Chimbera;17;2.2;3584;;Raleo de Racimos;1000;4;-;-;-;-;-;2026-12-01;2027-01-01;excel
Fincas Viejas;La Chimbera;17;2.2;3584;;Riego;10;1;0.5;4.1;310.0%;3;1;2026-05-01;2027-04-01;excel
Fincas Viejas;La Chimbera;17;2.2;3584;;Malezas Mochila;5;1;0.3;7;600.0%;2;2;2026-09-01;2027-03-01;excel
Fincas Viejas;La Chimbera;17;2.2;3584;;Desmalezar manual;4;1;-;-;-;-;-;2026-09-01;2027-03-01;excel
Fincas Viejas;La Chimbera;17;2.2;3584;;Cosecha;250;15;512;7;-53.3%;433;9;2026-01-01;2026-03-01;excel
Fincas Viejas;La Chimbera;17;2.2;3584;;Levantado;350;11;1120;3.2;-70.9%;889;5;2026-02-01;2026-04-01;excel
Fincas Viejas;La Chimbera;18;4.4;7040;;Poda;300;24;152;46.2;92.5%;196;36;2026-06-01;2026-08-01;excel
Fincas Viejas;La Chimbera;18;4.4;7040;;Atada;400;18;443;15.9;-11.7%;430;17;2026-08-01;2026-09-01;excel
Fincas Viejas;La Chimbera;18;4.4;7040;;Desbrote de troncos;500;15;765;9.2;-38.7%;686;11;2026-10-01;2026-11-01;excel
Fincas Viejas;La Chimbera;18;4.4;7040;;Acomodo de brotes;300;24;-;-;-;-;-;2026-10-01;2026-12-01;excel
Fincas Viejas;La Chimbera;18;4.4;7040;;Desniete Deshoje;400;18;11733;0.6;-96.7%;8333;1;2026-11-01;2027-01-01;excel
Fincas Viejas;La Chimbera;18;4.4;7040;;Desbrote crit. Poda;500;15;-;-;-;-;-;2026-11-01;2026-12-01;excel
Fincas Viejas;La Chimbera;18;4.4;7040;;Raleo de Racimos;1000;8;-;-;-;-;-;2026-12-01;2027-01-01;excel
Fincas Viejas;La Chimbera;18;4.4;7040;;Riego;10;1;0.5;8.1;710.0%;3;2;2026-05-01;2027-04-01;excel
Fincas Viejas;La Chimbera;18;4.4;7040;;Malezas Mochila;5;1;0.3;13.9;1290.0%;2;3;2026-09-01;2027-03-01;excel
Fincas Viejas;La Chimbera;18;4.4;7040;;Desmalezar manual;4;2;-;-;-;-;-;2026-09-01;2027-03-01;excel
Fincas Viejas;La Chimbera;18;4.4;7040;;Cosecha;250;29;503;14;-51.7%;427;17;2026-01-01;2026-03-01;excel
Fincas Viejas;La Chimbera;18;4.4;7040;;Levantado;350;21;1100;6.4;-69.5%;875;9;2026-02-01;2026-04-01;excel
Fincas Viejas;La Chimbera;19;2.2;3584;;Poda;300;12;155;23.1;92.5%;199;19;2026-06-01;2026-08-01;excel
Fincas Viejas;La Chimbera;19;2.2;3584;;Atada;400;9;448;8;-11.1%;434;9;2026-08-01;2026-09-01;excel
Fincas Viejas;La Chimbera;19;2.2;3584;;Desbrote de troncos;500;8;779;4.6;-42.5%;695;6;2026-10-01;2026-11-01;excel
Fincas Viejas;La Chimbera;19;2.2;3584;;Acomodo de brotes;300;12;-;-;-;-;-;2026-10-01;2026-12-01;excel
Fincas Viejas;La Chimbera;19;2.2;3584;;Desniete Deshoje;400;9;11947;0.3;-96.7%;8483;1;2026-11-01;2027-01-01;excel
Fincas Viejas;La Chimbera;19;2.2;3584;;Desbrote crit. Poda;500;8;-;-;-;-;-;2026-11-01;2026-12-01;excel
Fincas Viejas;La Chimbera;19;2.2;3584;;Raleo de Racimos;1000;4;-;-;-;-;-;2026-12-01;2027-01-01;excel
Fincas Viejas;La Chimbera;19;2.2;3584;;Riego;10;1;0.5;4.1;310.0%;3;1;2026-05-01;2027-04-01;excel
Fincas Viejas;La Chimbera;19;2.2;3584;;Malezas Mochila;5;1;0.3;7;600.0%;2;2;2026-09-01;2027-03-01;excel
Fincas Viejas;La Chimbera;19;2.2;3584;;Desmalezar manual;4;1;-;-;-;-;-;2026-09-01;2027-03-01;excel
Fincas Viejas;La Chimbera;19;2.2;3584;;Cosecha;250;15;512;7;-53.3%;433;9;2026-01-01;2026-03-01;excel
Fincas Viejas;La Chimbera;19;2.2;3584;;Levantado;350;11;1120;3.2;-70.9%;889;5;2026-02-01;2026-04-01;excel
