Finca;Predio;Cuartel;Variedad;Has;Año;Ciclo;Kg;Estado;Referencia
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;19;Arizul;1,298;2018;2017-2018;7.088;Uva;Camino Truncado 19 2018
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;19;Arizul;1,298;2019;2018-2019;14.386;Uva;Camino Truncado 19 2019
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;19;Arizul;1,298;2020;2019-2020;17.834;Uva;Camino Truncado 19 2020
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;19;Arizul;1,298;2021;2020-2021;28.270;Uva;Camino Truncado 19 2021
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;19;Arizul;1,298;2022;2021-2022;10.945;Uva;Camino Truncado 19 2022
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;19;Arizul;1,298;2023;2022-2023;23.620;Uva;Camino Truncado 19 2023
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;19;Arizul;1,298;2024;2023-2024;40.100;Uva;Camino Truncado 19 2024
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;8;Arizul;2,37;2025;2024-2025;29.200;Uva;Camino Truncado 8 2025
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;52;Arizul;2;2017;2016-2017;23.720;Uva;Camino Truncado 52 2017
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;52;Arizul;2;2018;2017-2018;59.462;Uva;Camino Truncado 52 2018
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;52;Arizul;2;2019;2018-2019;135.167;Uva;Camino Truncado 52 2019
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;52;Arizul;2;2020;2019-2020;59.410;Uva;Camino Truncado 52 2020
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;52;Arizul;2;2021;2020-2021;130.400;Uva;Camino Truncado 52 2021
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;52;Arizul;2;2022;2021-2022;51.895;Uva;Camino Truncado 52 2022
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;52;Arizul;2;2023;2022-2023;67.060;Uva;Camino Truncado 52 2023
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;52;Arizul;2;2024;2023-2024;110.880;Uva;Camino Truncado 52 2024
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;8;Arizul;2,37;2025;2024-2025;4.513;Pasa;Camino Truncado 8 2025
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;54;Arizul;1,08;2017;2016-2017;5.100;Uva;Camino Truncado 54 2017
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;54;Arizul;1,08;2018;2017-2018;19.773;Uva;Camino Truncado 54 2018
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;54;Arizul;1,08;2019;2018-2019;29.155;Uva;Camino Truncado 54 2019
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;54;Arizul;1,08;2020;2019-2020;24.390;Uva;Camino Truncado 54 2020
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;54;Arizul;1,08;2021;2020-2021;47.267;Uva;Camino Truncado 54 2021
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;54;Arizul;1,08;2022;2021-2022;18.965;Uva;Camino Truncado 54 2022
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;54;Arizul;1,08;2023;2022-2023;13.480;Uva;Camino Truncado 54 2023
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;54;Arizul;1,08;2024;2023-2024;35.940;Uva;Camino Truncado 54 2024
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;9;Sultanina;2,73;2025;2024-2025;17.395;Uva;Camino Truncado 9 2025
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;58;Arizul;2,15;2017;2016-2017;12.780;Uva;Camino Truncado 58 2017
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;58;Arizul;2,15;2018;2017-2018;26.795;Uva;Camino Truncado 58 2018
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;58;Arizul;2,15;2019;2018-2019;46.006;Uva;Camino Truncado 58 2019
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;58;Arizul;2,15;2020;2019-2020;35.549;Uva;Camino Truncado 58 2020
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;58;Arizul;2,15;2021;2020-2021;69.153;Uva;Camino Truncado 58 2021
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;58;Arizul;2,15;2022;2021-2022;33.580;Uva;Camino Truncado 58 2022
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;58;Arizul;2,15;2023;2022-2023;24.400;Uva;Camino Truncado 58 2023
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;58;Arizul;2,15;2024;2023-2024;34.580;Uva;Camino Truncado 58 2024
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;9;Sultanina;2,73;2025;2024-2025;6.850;Pasa;Camino Truncado 9 2025
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;2;Flame;4,08;2013;2012-2013;12.630;Uva;Camino Truncado 2 2013
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;2;Flame;4,08;2014;2013-2014;40.190;Uva;Camino Truncado 2 2014
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;2;Flame;4,08;2016;2015-2016;53.560;Uva;Camino Truncado 2 2016
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;2;Flame;4,08;2017;2016-2017;50.216;Uva;Camino Truncado 2 2017
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;2;Flame;4,08;2018;2017-2018;68.339;Uva;Camino Truncado 2 2018
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;2;Flame;4,08;2019;2018-2019;52.678;Uva;Camino Truncado 2 2019
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;2;Flame;4,08;2020;2019-2020;63.842;Uva;Camino Truncado 2 2020
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;2;Flame;4,08;2021;2020-2021;83.648;Uva;Camino Truncado 2 2021
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;2;Flame;4,08;2022;2021-2022;73.170;Uva;Camino Truncado 2 2022
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;2;Flame;4,08;2023;2022-2023;10.715;Uva;Camino Truncado 2 2023
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;2;Flame;4,08;2024;2023-2024;127.670;Uva;Camino Truncado 2 2024
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;10;Fiesta;1,9;2025;2024-2025;99.540;Uva;Camino Truncado 10 2025
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;4;Flame;3,03;2013;2012-2013;91.340;Uva;Camino Truncado 4 2013
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;4;Flame;3,03;2014;2013-2014;15.260;Uva;Camino Truncado 4 2014
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;4;Flame;3,03;2015;2014-2015;80.610;Uva;Camino Truncado 4 2015
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;4;Flame;3,03;2016;2015-2016;85.090;Uva;Camino Truncado 4 2016
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;4;Flame;3,03;2017;2016-2017;79.567;Uva;Camino Truncado 4 2017
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;4;Flame;3,03;2018;2017-2018;74.134;Uva;Camino Truncado 4 2018
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;4;Flame;3,03;2019;2018-2019;41.821;Uva;Camino Truncado 4 2019
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;4;Flame;3,03;2020;2019-2020;89.825;Uva;Camino Truncado 4 2020
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;4;Flame;3,03;2021;2020-2021;71.125;Uva;Camino Truncado 4 2021
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;4;Flame;3,03;2022;2021-2022;63.495;Uva;Camino Truncado 4 2022
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;4;Flame;3,03;2023;2022-2023;46.740;Uva;Camino Truncado 4 2023
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;4;Flame;3,03;2024;2023-2024;51.820;Uva;Camino Truncado 4 2024
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;10;Fiesta;1,9;2025;2024-2025;24.555;Pasa;Camino Truncado 10 2025
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;5;Flame;4,21;2013;2012-2013;116.565;Uva;Camino Truncado 5 2013
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;5;Flame;4,21;2014;2013-2014;65.580;Uva;Camino Truncado 5 2014
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;5;Flame;4,21;2015;2014-2015;112.810;Uva;Camino Truncado 5 2015
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;5;Flame;4,21;2016;2015-2016;98.790;Uva;Camino Truncado 5 2016
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;5;Flame;4,21;2017;2016-2017;127.270;Uva;Camino Truncado 5 2017
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;5;Flame;4,21;2018;2017-2018;117.315;Uva;Camino Truncado 5 2018
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;5;Flame;4,21;2019;2018-2019;79.126;Uva;Camino Truncado 5 2019
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;5;Flame;4,21;2020;2019-2020;130.707;Uva;Camino Truncado 5 2020
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;5;Flame;4,21;2021;2020-2021;83.175;Uva;Camino Truncado 5 2021
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;5;Flame;4,21;2022;2021-2022;89.895;Uva;Camino Truncado 5 2022
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;5;Flame;4,21;2023;2022-2023;117.225;Uva;Camino Truncado 5 2023
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;5;Flame;4,21;2024;2023-2024;111.530;Uva;Camino Truncado 5 2024
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;11;Fiesta;2,58;2025;2024-2025;86.050;Uva;Camino Truncado 11 2025
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;20;Flame;1,473;2017;2016-2017;7.270;Uva;Camino Truncado 20 2017
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;20;Flame;1,473;2018;2017-2018;22.873;Uva;Camino Truncado 20 2018
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;20;Flame;1,473;2019;2018-2019;20.122;Uva;Camino Truncado 20 2019
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;20;Flame;1,473;2020;2019-2020;48.036;Uva;Camino Truncado 20 2020
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;20;Flame;1,473;2021;2020-2021;41.023;Uva;Camino Truncado 20 2021
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;20;Flame;1,473;2022;2021-2022;6.655;Uva;Camino Truncado 20 2022
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;20;Flame;1,473;2023;2022-2023;40.840;Uva;Camino Truncado 20 2023
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;20;Flame;1,473;2024;2023-2024;37.640;Uva;Camino Truncado 20 2024
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;11;Fiesta;2,58;2025;2024-2025;20.149;Pasa;Camino Truncado 11 2025
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;21;Flame;2,64;2017;2016-2017;22.340;Uva;Camino Truncado 21 2017
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;21;Flame;2,64;2018;2017-2018;50.311;Uva;Camino Truncado 21 2018
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;21;Flame;2,64;2019;2018-2019;54.822;Uva;Camino Truncado 21 2019
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;21;Flame;2,64;2020;2019-2020;80.232;Uva;Camino Truncado 21 2020
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;21;Flame;2,64;2021;2020-2021;64.483;Uva;Camino Truncado 21 2021
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;21;Flame;2,64;2022;2021-2022;4.980;Uva;Camino Truncado 21 2022
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;21;Flame;2,64;2023;2022-2023;46.680;Uva;Camino Truncado 21 2023
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;21;Flame;2,64;2024;2023-2024;71.060;Uva;Camino Truncado 21 2024
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;12;Arizul;2,54;2025;2024-2025;81.211;Uva;Camino Truncado 12 2025
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;23;Flame;1,4528;2017;2016-2017;11.260;Uva;Camino Truncado 23 2017
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;23;Flame;1,4528;2018;2017-2018;25.592;Uva;Camino Truncado 23 2018
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;23;Flame;1,4528;2019;2018-2019;25.308;Uva;Camino Truncado 23 2019
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;23;Flame;1,4528;2020;2019-2020;48.636;Uva;Camino Truncado 23 2020
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;23;Flame;1,4528;2021;2020-2021;48.050;Uva;Camino Truncado 23 2021
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;23;Flame;1,4528;2022;2021-2022;8.355;Uva;Camino Truncado 23 2022
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;23;Flame;1,4528;2023;2022-2023;49.480;Uva;Camino Truncado 23 2023
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;23;Flame;1,4528;2024;2023-2024;25.590;Uva;Camino Truncado 23 2024
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;12;Arizul;2,54;2025;2024-2025;23.036;Pasa;Camino Truncado 12 2025
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;56;Flame;1,81;2017;2016-2017;1.612;Uva;Camino Truncado 56 2017
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;56;Flame;1,81;2018;2017-2018;4.007;Uva;Camino Truncado 56 2018
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;56;Flame;1,81;2019;2018-2019;6.369;Uva;Camino Truncado 56 2019
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;56;Flame;1,81;2020;2019-2020;37.692;Uva;Camino Truncado 56 2020
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;56;Flame;1,81;2021;2020-2021;40.863;Uva;Camino Truncado 56 2021
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;56;Flame;1,81;2022;2021-2022;18.230;Uva;Camino Truncado 56 2022
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;56;Flame;1,81;2023;2022-2023;64.340;Uva;Camino Truncado 56 2023
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;56;Flame;1,81;2024;2023-2024;22.840;Uva;Camino Truncado 56 2024
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;13;Arizul;1,73;2025;2024-2025;44.620;Uva;Camino Truncado 13 2025
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;57;Flame;0,83;2017;2016-2017;756;Uva;Camino Truncado 57 2017
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;57;Flame;0,83;2018;2017-2018;13.295;Uva;Camino Truncado 57 2018
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;57;Flame;0,83;2019;2018-2019;8.650;Uva;Camino Truncado 57 2019
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;57;Flame;0,83;2020;2019-2020;15.821;Uva;Camino Truncado 57 2020
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;57;Flame;0,83;2021;2020-2021;16.340;Uva;Camino Truncado 57 2021
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;57;Flame;0,83;2022;2021-2022;10.885;Uva;Camino Truncado 57 2022
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;57;Flame;0,83;2023;2022-2023;9.700;Uva;Camino Truncado 57 2023
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;57;Flame;0,83;2024;2023-2024;7.500;Uva;Camino Truncado 57 2024
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;13;Arizul;1,73;2025;2024-2025;10.552;Pasa;Camino Truncado 13 2025
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;10;Fiesta;1,9;2017;2016-2017;12.780;Uva;Camino Truncado 10 2017
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;10;Fiesta;1,9;2018;2017-2018;27.750;Uva;Camino Truncado 10 2018
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;10;Fiesta;1,9;2019;2018-2019;30.524;Uva;Camino Truncado 10 2019
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;10;Fiesta;1,9;2020;2019-2020;50.278;Uva;Camino Truncado 10 2020
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;10;Fiesta;1,9;2021;2020-2021;112.990;Uva;Camino Truncado 10 2021
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;10;Fiesta;1,9;2022;2021-2022;35.975;Uva;Camino Truncado 10 2022
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;10;Fiesta;1,9;2023;2022-2023;43.140;Uva;Camino Truncado 10 2023
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;10;Fiesta;1,9;2024;2023-2024;97.090;Uva;Camino Truncado 10 2024
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;14;Superior;2,99;2025;2024-2025;45.755;Uva;Camino Truncado 14 2025
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;11;Fiesta;2,58;2013;2012-2013;37.356;Uva;Camino Truncado 11 2013
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;11;Fiesta;2,58;2014;2013-2014;39.620;Uva;Camino Truncado 11 2014
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;11;Fiesta;2,58;2015;2014-2015;56.440;Uva;Camino Truncado 11 2015
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;11;Fiesta;2,58;2016;2015-2016;17.580;Uva;Camino Truncado 11 2016
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;11;Fiesta;2,58;2017;2016-2017;55.234;Uva;Camino Truncado 11 2017
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;11;Fiesta;2,58;2018;2017-2018;73.646;Uva;Camino Truncado 11 2018
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;11;Fiesta;2,58;2019;2018-2019;55.038;Uva;Camino Truncado 11 2019
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;11;Fiesta;2,58;2020;2019-2020;64.072;Uva;Camino Truncado 11 2020
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;11;Fiesta;2,58;2021;2020-2021;71.205;Uva;Camino Truncado 11 2021
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;11;Fiesta;2,58;2022;2021-2022;31.485;Uva;Camino Truncado 11 2022
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;11;Fiesta;2,58;2023;2022-2023;50.945;Uva;Camino Truncado 11 2023
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;11;Fiesta;2,58;2024;2023-2024;96.070;Uva;Camino Truncado 11 2024
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;14;Superior;2,99;2025;2024-2025;10.290;Pasa;Camino Truncado 14 2025
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;16;Fiesta;3,33;2013;2012-2013;47.316;Uva;Camino Truncado 16 2013
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;16;Fiesta;3,33;2014;2013-2014;50.010;Uva;Camino Truncado 16 2014
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;16;Fiesta;3,33;2015;2014-2015;77.940;Uva;Camino Truncado 16 2015
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;16;Fiesta;3,33;2016;2015-2016;44.610;Uva;Camino Truncado 16 2016
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;16;Fiesta;3,33;2017;2016-2017;64.017;Uva;Camino Truncado 16 2017
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;16;Fiesta;3,33;2018;2017-2018;73.879;Uva;Camino Truncado 16 2018
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;16;Fiesta;3,33;2019;2018-2019;77.460;Uva;Camino Truncado 16 2019
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;16;Fiesta;3,33;2020;2019-2020;63.750;Uva;Camino Truncado 16 2020
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;16;Fiesta;3,33;2021;2020-2021;67.141;Uva;Camino Truncado 16 2021
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;16;Fiesta;3,33;2022;2021-2022;58.620;Uva;Camino Truncado 16 2022
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;16;Fiesta;3,33;2023;2022-2023;76.260;Uva;Camino Truncado 16 2023
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;16;Fiesta;3,33;2024;2023-2024;138.280;Uva;Camino Truncado 16 2024
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;15;Arizul;3,44;2025;2024-2025;102.892;Uva;Camino Truncado 15 2025
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;22;Fiesta;2,82;2017;2016-2017;20.190;Uva;Camino Truncado 22 2017
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;22;Fiesta;2,82;2018;2017-2018;56.760;Uva;Camino Truncado 22 2018
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;22;Fiesta;2,82;2019;2018-2019;61.553;Uva;Camino Truncado 22 2019
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;22;Fiesta;2,82;2020;2019-2020;64.494;Uva;Camino Truncado 22 2020
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;22;Fiesta;2,82;2021;2020-2021;154.301;Uva;Camino Truncado 22 2021
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;22;Fiesta;2,82;2022;2021-2022;45.000;Uva;Camino Truncado 22 2022
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;22;Fiesta;2,82;2023;2022-2023;51.660;Uva;Camino Truncado 22 2023
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;22;Fiesta;2,82;2024;2023-2024;135.235;Uva;Camino Truncado 22 2024
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;15;Arizul;3,44;2025;2024-2025;22.054;Pasa;Camino Truncado 15 2025
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;53;Fiesta;2,17;2017;2016-2017;1.208;Uva;Camino Truncado 53 2017
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;53;Fiesta;2,17;2018;2017-2018;16.855;Uva;Camino Truncado 53 2018
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;53;Fiesta;2,17;2019;2018-2019;38.360;Uva;Camino Truncado 53 2019
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;53;Fiesta;2,17;2020;2019-2020;38.938;Uva;Camino Truncado 53 2020
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;53;Fiesta;2,17;2021;2020-2021;101.125;Uva;Camino Truncado 53 2021
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;53;Fiesta;2,17;2022;2021-2022;96.315;Uva;Camino Truncado 53 2022
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;53;Fiesta;2,17;2023;2022-2023;38.960;Uva;Camino Truncado 53 2023
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;53;Fiesta;2,17;2024;2023-2024;110.180;Uva;Camino Truncado 53 2024
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;16;Fiesta;3,33;2025;2024-2025;142.120;Uva;Camino Truncado 16 2025
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;55;Fiesta;2,15;2019;2018-2019;11.569;Uva;Camino Truncado 55 2019
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;55;Fiesta;2,15;2020;2019-2020;36.020;Uva;Camino Truncado 55 2020
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;55;Fiesta;2,15;2021;2020-2021;58.831;Uva;Camino Truncado 55 2021
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;55;Fiesta;2,15;2022;2021-2022;79.923;Uva;Camino Truncado 55 2022
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;55;Fiesta;2,15;2023;2022-2023;38.680;Uva;Camino Truncado 55 2023
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;55;Fiesta;2,15;2024;2023-2024;92.000;Uva;Camino Truncado 55 2024
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;16;Fiesta;3,33;2025;2024-2025;34.656;Pasa;Camino Truncado 16 2025
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;59;Fiesta;0,89;2019;2018-2019;2.742;Uva;Camino Truncado 59 2019
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;59;Fiesta;0,89;2020;2019-2020;4.420;Uva;Camino Truncado 59 2020
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;59;Fiesta;0,89;2021;2020-2021;17.186;Uva;Camino Truncado 59 2021
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;59;Fiesta;0,89;2022;2021-2022;16.090;Uva;Camino Truncado 59 2022
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;59;Fiesta;0,89;2023;2022-2023;17.380;Uva;Camino Truncado 59 2023
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;59;Fiesta;0,89;2024;2023-2024;26.475;Uva;Camino Truncado 59 2024
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;17;Arizul;3,25;2025;2024-2025;57.224;Uva;Camino Truncado 17 2025
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;3;Sultanina;4,05;2013;2012-2013;65.790;Uva;Camino Truncado 3 2013
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;3;Sultanina;4,05;2014;2013-2014;11.900;Uva;Camino Truncado 3 2014
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;3;Sultanina;4,05;2015;2014-2015;80.830;Uva;Camino Truncado 3 2015
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;3;Sultanina;4,05;2016;2015-2016;6.000;Uva;Camino Truncado 3 2016
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;3;Sultanina;4,05;2017;2016-2017;23.242;Uva;Camino Truncado 3 2017
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;3;Sultanina;4,05;2018;2017-2018;30.269;Uva;Camino Truncado 3 2018
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;3;Sultanina;4,05;2019;2018-2019;54.097;Uva;Camino Truncado 3 2019
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;3;Sultanina;4,05;2020;2019-2020;14.906;Uva;Camino Truncado 3 2020
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;3;Sultanina;4,05;2021;2020-2021;30.943;Uva;Camino Truncado 3 2021
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;3;Sultanina;4,05;2023;2022-2023;111.975;Uva;Camino Truncado 3 2023
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;3;Sultanina;4,05;2024;2023-2024;0;Uva;Camino Truncado 3 2024
